Day of Production,Oil Rate (mbd),Water Cut (%),GOR (scf/stb),Water Rate (mbd),Liquid Rate (mbd),Gas Rate (mscf)
1690,Pu-05,9.940030462,1.683,5034,0.170154411,10.11018487,50038.11335
1690,Co-01,21.51479029,52.25000034,876,23.54236247,45.05715276,18846.95629
1690,Co-02,4.79229604,29.75,664,2.029477682,6.821773723,3182.084571
1690,Ga-01,4.290927621,51.19999757,1250,4.50195641,8.792884031,5363.659526
1690,Ga-02,7.518418002,38.15000028,1250,4.637472112,12.15589011,9398.022502
1690,Ga-03,6.135178523,44.3750025,1250,4.894356397,11.02953492,7668.973153
1690,Ga-04,2.822129484,12.77499717,1250,0.413329837,3.23545932,3527.661855
1690,Cr-01,1.787724849,43.89878761,1476,1.398881594,3.186606443,2638.681877
1690,Cr-02,1.983439053,50.79500253,1250,2.047531692,4.030970745,2479.298816
1690,Pd-01,1.54450346,0.339,3765,0.005253677,1.549757137,5815.055527
1690,Pd-02,5.888502429,46.19499969,3765,5.055652193,10.94415462,22170.21164
1691,Pu-01,2.626381325,73.59600197,3419,7.32052642,9.946907745,8979.597751
1691,Pu-02,12.18848398,51.09200197,1929.000047,12.73276504,24.92124902,23511.58617
1691,Pu-03,5.69290072,2.425,4095,0.141483825,5.834384545,23312.42845
1691,Pu-04,5.861242447,10.26799973,5975,0.670699813,6.53194226,35020.92362
1691,Pu-05,9.936704794,1.686,5034,0.170405886,10.10711068,50021.37193
1691,Co-01,21.51046445,52.30000034,876,23.58484918,45.09531363,18843.16686
1691,Co-02,4.791332484,29.8,664,2.033927465,6.825259949,3181.444769
1691,Ga-01,4.288621649,51.21999757,1250,4.503140211,8.79176186,5360.777061
1691,Ga-02,7.51483674,38.16000028,1250,4.637227901,12.15206464,9393.545925
1691,Ga-03,6.132777136,44.3800025,1250,4.893431803,11.02620894,7665.97142
1691,Ga-04,2.820612853,12.77999717,1250,0.413293088,3.233905941,3525.766067
1691,Cr-01,1.785368372,43.89978761,1476,1.397094396,3.182462768,2635.203718
1691,Cr-02,1.980824597,50.79600253,1250,2.044914569,4.025739166,2476.030746
1691,Pd-01,1.544192917,0.34,3765,0.005268168,1.549461084,5813.886331
1691,Pd-02,5.887318465,46.19599969,3765,5.054839053,10.94215752,22165.75402
1692,Pu-01,2.625502608,73.59700197,3419,7.318453775,9.943956383,8976.593417
1692,Pu-02,12.18440604,51.09400197,1929.000047,12.72952381,24.91392985,23503.71983
1692,Pu-03,5.690996028,2.43,4095,0.141735373,5.832731401,23304.62873
1692,Pu-04,5.859281432,10.27599973,5975,0.671057623,6.530339055,35009.20655
1692,Pu-05,9.933380238,1.689,5034,0.170657192,10.10403743,50004.63612
1692,Co-01,21.50613948,52.35000034,876,23.62741694,45.13355642,18839.37818
1692,Co-02,4.790369122,29.85,664,2.038382299,6.828751421,3180.805097
1692,Ga-01,4.286316916,51.23999757,1250,4.504324393,8.790641309,5357.896145
1692,Ga-02,7.511257183,38.17000028,1250,4.636983504,12.14824069,9389.071479
1692,Ga-03,6.130376689,44.3850025,1250,4.892507362,11.02288405,7662.970862
1692,Ga-04,2.819097038,12.78499717,1250,0.41325628,3.232353318,3523.871297
1692,Cr-01,1.783015002,43.90078761,1476,1.39530948,3.178324482,2631.730143
1692,Cr-02,1.978213587,50.79700253,1250,2.04230079,4.020514377,2472.766984
1692,Pd-01,1.543882436,0.341,3765,0.005282653,1.549165089,5812.71737
1692,Pd-02,5.88613474,46.19699969,3765,5.054026042,10.94016078,22161.2973
1693,Pu-01,2.624624185,73.59800197,3419,7.316381726,9.941005912,8973.590089
1693,Pu-02,12.18032946,51.09600197,1929.000047,12.7262834,24.90661286,23495.85611
1693,Pu-03,5.689091972,2.435,4095,0.141986767,5.83107874,23296.83163
1693,Pu-04,5.857321073,10.28399973,5975,0.671415223,6.528736295,34997.49341
1693,Pu-05,9.930056794,1.692,5034,0.17090833,10.10096512,49987.9059
1693,Co-01,21.50181538,52.40000034,876,23.67006599,45.17188137,18835.59027
1693,Co-02,4.789405953,29.9,664,2.042842197,6.83224815,3180.165553
1693,Ga-01,4.284013422,51.25999757,1250,4.505508958,8.78952238,5355.016778
1693,Ga-02,7.507679332,38.18000028,1250,4.636738924,12.14441826,9384.599165
1693,Ga-03,6.127977182,44.3900025,1250,4.891583074,11.01956026,7659.971478
1693,Ga-04,2.817582037,12.78999717,1250,0.413219414,3.230801451,3521.977546
1693,Cr-01,1.780664733,43.90178761,1476,1.393526845,3.174191578,2628.261146
1693,Cr-02,1.975606019,50.79800253,1250,2.039690353,4.015296372,2469.507524
1693,Pd-01,1.543572017,0.342,3765,0.005297132,1.54886915,5811.548645
1693,Pd-02,5.884951253,46.19799969,3765,5.053213162,10.93816442,22156.84147
1694,Pu-01,2.623746056,73.59900197,3419,7.314310274,9.93805633,8970.587766
1694,Pu-02,12.17625425,51.09800197,1929.000047,12.72304382,24.89929807,23487.99502
1694,Pu-03,5.687188554,2.44,4095,0.142238008,5.829426562,23289.03713
1694,Pu-04,5.855361369,10.29199973,5975,0.671772611,6.527133981,34985.78418
1694,Pu-05,9.926734462,1.695,5034,0.171159299,10.09789376,49971.18128
1694,Co-01,21.49749214,52.45000034,876,23.7127966,45.21028875,18831.80312
1694,Co-02,4.788442978,29.95,664,2.047307169,6.835750147,3179.526137
1694,Ga-01,4.281711166,51.27999757,1250,4.506693908,8.788405074,5352.138957
1694,Ga-02,7.504103185,38.19000028,1250,4.63649416,12.14059734,9380.128981
1694,Ga-03,6.125578615,44.3950025,1250,4.890658937,11.01623755,7656.973268
1694,Ga-04,2.81606785,12.79499717,1250,0.41318249,3.22925034,3520.084813
1694,Cr-01,1.778317563,43.90278761,1476,1.391746487,3.170064049,2624.796723
1694,Cr-02,1.973001888,50.79900253,1250,2.037083252,4.01008514,2466.25236
1694,Pd-01,1.543261661,0.343,3765,0.005311606,1.548573267,5810.380154
1694,Pd-02,5.883768003,46.19899969,3765,5.052400412,10.93616842,22152.38653
1695,Pu-01,2.622868221,73.60000197,3419,7.312239416,9.935107637,8967.586447
1695,Pu-02,12.1721804,51.10000197,1929.000047,12.71980506,24.89198546,23480.13657
1695,Pu-03,5.685285773,2.445,4095,0.142489096,5.827774868,23281.24524
1695,Pu-04,5.853402322,10.29999973,5975,0.67212979,6.525532112,34974.07887
1695,Pu-05,9.923413242,1.698,5034,0.1714101,10.09482334,49954.46226
1695,Co-01,21.49316978,52.50000034,876,23.75560903,45.24877881,18828.01673
1695,Co-02,4.787480196,30,664,2.051777227,6.839257423,3178.88685
1695,Ga-01,4.279410147,51.29999757,1250,4.507879243,8.78728939,5349.262683
1695,Ga-02,7.500528742,38.20000028,1250,4.636249212,12.13677795,9375.660927
1695,Ga-03,6.123180986,44.4000025,1250,4.889734952,11.01291594,7653.976232
1695,Ga-04,2.814554478,12.79999717,1250,0.413145507,3.227699984,3518.193097
1695,Cr-01,1.775973486,43.90378761,1476,1.389968403,3.165941889,2621.336866
1695,Cr-02,1.97040119,50.80000253,1250,2.034479484,4.004880674,2463.001487
1695,Pd-01,1.542951367,0.344,3765,0.005326074,1.548277442,5809.211898
1695,Pd-02,5.882584992,46.19999969,3765,5.051587792,10.93417278,22147.9325
1696,Pu-01,2.621990679,73.60100197,3419,7.310169155,9.932159834,8964.586132
1696,Pu-02,12.16810791,51.10200197,1929.000047,12.71656713,24.88467505,23472.28074
1696,Pu-03,5.683383628,2.45,4095,0.14274003,5.826123658,23273.45596
1696,Pu-04,5.85144393,10.30799973,5975,0.672486757,6.523930687,34962.37748
1696,Pu-05,9.920093133,1.701,5034,0.171660733,10.09175387,49937.74883
1696,Co-01,21.48884829,52.55000034,876,23.79850354,45.28735183,18824.2311
1696,Co-02,4.786517609,30.05,664,2.056252382,6.842769991,3178.247692
1696,Ga-01,4.277110364,51.31999757,1250,4.509064966,8.78617533,5346.387955
1696,Ga-02,7.496956001,38.21000028,1250,4.636004081,12.13296008,9371.195001
1696,Ga-03,6.120784295,44.4050025,1250,4.888811119,11.00959541,7650.980369
1696,Ga-04,2.813041918,12.80499717,1250,0.413108465,3.226150383,3516.302397
1696,Cr-01,1.7736325,43.90478761,1476,1.38819259,3.16182509,2617.881569
1696,Cr-02,1.96780392,50.80100253,1250,2.031879044,3.999682963,2459.7549
1696,Pd-01,1.542641136,0.345,3765,0.005340537,1.547981673,5808.043877
1696,Pd-02,5.881402219,46.20099969,3765,5.050775302,10.93217752,22143.47935
1697,Pu-01,2.621113431,73.60200197,3419,7.308099488,9.929212919,8961.586821
1697,Pu-02,12.16403679,51.10400197,1929.000047,12.71333003,24.87736682,23464.42754
1697,Pu-03,5.68148212,2.455,4095,0.14299081,5.82447293,23265.66928
1697,Pu-04,5.849486193,10.31599973,5975,0.672843515,6.522329708,34950.68
1697,Pu-05,9.916774135,1.704,5034,0.171911198,10.08868533,49921.041
1697,Co-01,21.48452766,52.60000034,876,23.84148039,45.32600806,18820.44623
1697,Co-02,4.785555214,30.1,664,2.060732646,6.84628786,3177.608662
1697,Ga-01,4.274811818,51.33999757,1250,4.510251076,8.785062894,5343.514772
1697,Ga-02,7.493384961,38.22000028,1250,4.635758767,12.12914373,9366.731202
1697,Ga-03,6.118388542,44.4100025,1250,4.887887439,11.00627598,7647.985678
1697,Ga-04,2.811530171,12.80999717,1250,0.413071366,3.224601537,3514.412714
1697,Cr-01,1.771294599,43.90578761,1476,1.386419046,3.157713645,2614.430827
1697,Cr-02,1.965210073,50.80200253,1250,2.029281927,3.994492,2456.512591
1697,Pd-01,1.542330967,0.346,3765,0.005354993,1.547685961,5806.876091
1697,Pd-02,5.880219683,46.20199969,3765,5.049962942,10.93018263,22139.02711
1698,Pu-01,2.620236477,73.60300197,3419,7.306030417,9.926266893,8958.588513
1698,Pu-02,12.15996703,51.10600197,1929.000047,12.71009375,24.87006078,23456.57697
1698,Pu-03,5.679581248,2.46,4095,0.143241438,5.822822686,23257.88521
1698,Pu-04,5.847529111,10.32399973,5975,0.673200062,6.520729173,34938.98644
1698,Pu-05,9.913456247,1.707,5034,0.172161495,10.08561774,49904.33875
1698,Co-01,21.48020791,52.65000034,876,23.88453985,45.36474776,18816.66213
1698,Co-02,4.784593013,30.15,664,2.065218029,6.849811043,3176.969761
1698,Ga-01,4.272514507,51.35999757,1250,4.511437576,8.783952082,5340.643133
1698,Ga-02,7.489815623,38.23000028,1250,4.63551327,12.12532889,9362.269529
1698,Ga-03,6.115993728,44.4150025,1250,4.886963911,11.00295764,7644.99216
1698,Ga-04,2.810019237,12.81499717,1250,0.413034208,3.223053445,3512.524046
1698,Cr-01,1.768959779,43.90678761,1476,1.384647767,3.153607547,2610.984634
1698,Cr-02,1.962619645,50.80300253,1250,2.026688131,3.989307776,2453.274557
1698,Pd-01,1.542020861,0.347,3765,0.005369444,1.547390305,5805.70854
1698,Pd-02,5.879037385,46.20299969,3765,5.049150712,10.9281881,22134.57575
1699,Pu-01,2.619359815,73.60400197,3419,7.30396194,9.923321756,8955.591209
1699,Pu-02,12.15589863,51.10800197,1929.000047,12.7068583,24.86275693,23448.72903
1699,Pu-03,5.677681011,2.465,4095,0.143491913,5.821172924,23250.10374
1699,Pu-04,5.845572684,10.33199973,5975,0.673556399,6.519129083,34927.29679
1699,Pu-05,9.91013947,1.71,5034,0.172411624,10.08255109,49887.64209
1699,Co-01,21.47588902,52.70000034,876,23.92768218,45.4035712,18812.87878
1699,Co-02,4.783631006,30.2,664,2.069708544,6.85333955,3176.330988
1699,Ga-01,4.27021843,51.37999757,1250,4.512624467,8.782842896,5337.773037
1699,Ga-02,7.486247985,38.24000028,1250,4.63526759,12.12151558,9357.809982
1699,Ga-03,6.11359985,44.4200025,1250,4.886040534,10.99964038,7641.999813
1699,Ga-04,2.808509115,12.81999717,1250,0.412996992,3.221506106,3510.636393
1699,Cr-01,1.766628038,43.90778761,1476,1.382878752,3.149506789,2607.542984
1699,Cr-02,1.960032632,50.80400253,1250,2.024097649,3.984130282,2450.040791
1699,Pd-01,1.541710816,0.348,3765,0.00538389,1.547094706,5804.541224
1699,Pd-02,5.877855325,46.20399969,3765,5.048338613,10.92619394,22130.1253
1700,Pu-01,2.618483448,73.60500197,3419,7.301894059,9.920377506,8952.594907
1700,Pu-02,12.15183159,51.11000197,1929.000047,12.70362368,24.85545527,23440.88371
1700,Pu-03,5.675781411,2.47,4095,0.143742234,5.819523645,23242.32488
1700,Pu-04,5.843616912,10.33999973,5975,0.673912526,6.517529438,34915.61105
1700,Pu-05,9.906823802,1.713,5034,0.172661585,10.07948539,49870.95102
1700,Co-01,21.471571,52.75000034,876,23.97090764,45.44247864,18809.0962
1700,Co-02,4.782669192,30.25,664,2.074204202,6.856873394,3175.692344
1700,Ga-01,4.267923587,51.39999757,1250,4.513811749,8.781735337,5334.904484
1700,Ga-02,7.482682047,38.25000028,1250,4.635021727,12.11770377,9353.352559
1700,Ga-03,6.11120691,44.4250025,1250,4.88511731,10.99632422,7639.008637
1700,Ga-04,2.806999804,12.82499717,1250,0.412959717,3.219959521,3508.749755
1700,Cr-01,1.76429937,43.90878761,1476,1.381111996,3.145411365,2604.105869
1700,Cr-02,1.957449029,50.80500253,1250,2.021510479,3.978959509,2446.811287
1700,Pd-01,1.541400835,0.349,3765,0.005398329,1.546799164,5803.374142
1700,Pd-02,5.876673502,46.20499969,3765,5.047526643,10.92420014,22125.67574
1701,Pu-01,2.617607373,73.60600197,3419,7.299826772,9.917434144,8949.599608
1701,Pu-02,12.14776591,51.11200197,1929.000047,12.70038988,24.84815579,23433.04102
1701,Pu-03,5.673882446,2.475,4095,0.143992403,5.817874849,23234.54862
1701,Pu-04,5.841661794,10.34799973,5975,0.674268443,6.515930237,34903.92922
1701,Pu-05,9.903509243,1.716,5034,0.172911378,10.07642062,49854.26553
1701,Co-01,21.46725385,52.80000034,876,24.0142165,45.48147035,18805.31437
1701,Co-02,4.781707572,30.3,664,2.078705013,6.860412585,3175.053828
1701,Ga-01,4.265629978,51.41999757,1250,4.514999426,8.780629403,5332.037472
1701,Ga-02,7.479117807,38.26000028,1250,4.634775683,12.11389349,9348.897259
1701,Ga-03,6.108814906,44.4300025,1250,4.884194238,10.99300914,7636.018633
1701,Ga-04,2.805491304,12.82999717,1250,0.412922385,3.218413689,3506.86413
1701,Cr-01,1.761973771,43.90978761,1476,1.379347497,3.141321268,2600.673286
1701,Cr-02,1.954868832,50.80600253,1250,2.018926616,3.973795448,2443.58604
1701,Pd-01,1.541090915,0.35,3765,0.005412763,1.546503678,5802.207295
1701,Pd-02,5.875491917,46.20599969,3765,5.046714803,10.92220672,22121.22707
1702,Pu-01,2.616731591,73.60700197,3419,7.297760079,9.91449167,8946.605311
1702,Pu-02,12.14370159,51.11400197,1929.000047,12.6971569,24.84085849,23425.20095
1702,Pu-03,5.671984117,2.48,4095,0.144242418,5.816226535,23226.77496
1702,Pu-04,5.83970733,10.35599973,5975,0.67462415,6.51433148,34892.2513
1702,Pu-05,9.900195794,1.719,5034,0.173161003,10.0733568,49837.58562
1702,Co-01,21.46293757,52.85000034,876,24.05760904,45.52054661,18801.53331
1702,Co-02,4.780746144,30.35,664,2.08321099,6.863957135,3174.41544
1702,Ga-01,4.263337601,51.43999757,1250,4.516187497,8.779525097,5329.172001
1702,Ga-02,7.475555265,38.27000028,1250,4.634529457,12.11008472,9344.444081
1702,Ga-03,6.106423839,44.4350025,1250,4.883271318,10.98969516,7633.029798
1702,Ga-04,2.803983615,12.83499717,1250,0.412884995,3.21686861,3504.979519
1702,Cr-01,1.759651238,43.91078761,1476,1.377585252,3.137236489,2597.245227
1702,Cr-02,1.952292036,50.80700253,1250,2.016346056,3.968638091,2440.365045
1702,Pd-01,1.540781058,0.351,3765,0.005427191,1.546208249,5801.040682
1702,Pd-02,5.87431057,46.20699969,3765,5.045903093,10.92021366,22116.7793
1703,Pu-01,2.615856103,73.60800197,3419,7.29569398,9.911550083,8943.612016
1703,Pu-02,12.13963864,51.11600197,1929.000047,12.69392475,24.83356338,23417.3635
1703,Pu-03,5.670086422,2.485,4095,0.144492281,5.814578703,23219.0039
1703,Pu-04,5.83775352,10.36399973,5975,0.674979648,6.512733167,34880.57728
1703,Pu-05,9.896883453,1.722,5034,0.173410461,10.07029391,49820.9113
1703,Co-01,21.45862215,52.90000034,876,24.10108551,45.55970767,18797.75301
1703,Co-02,4.779784911,30.4,664,2.087722145,6.867507055,3173.777181
1703,Ga-01,4.261046456,51.45999757,1250,4.517375963,8.778422419,5326.30807
1703,Ga-02,7.471994419,38.28000028,1250,4.634283048,12.10627747,9339.993024
1703,Ga-03,6.104033707,44.4400025,1250,4.88234855,10.98638226,7630.042134
1703,Ga-04,2.802476736,12.83999717,1250,0.412847547,3.215324283,3503.09592
1703,Cr-01,1.757331766,43.91178761,1476,1.375825258,3.133157024,2593.821687
1703,Cr-02,1.949718636,50.80800253,1250,2.013768794,3.96348743,2437.148295
1703,Pd-01,1.540471263,0.352,3765,0.005441613,1.545912876,5799.874304
1703,Pd-02,5.87312946,46.20799969,3765,5.045091513,10.91822097,22112.33242
1704,Pu-01,2.614980907,73.60900197,3419,7.293628476,9.908609383,8940.619722
1704,Pu-02,12.13557704,51.11800197,1929.000047,12.69069342,24.82627046,23409.52868
1704,Pu-03,5.668189363,2.49,4095,0.144741991,5.812931354,23211.23544
1704,Pu-04,5.835800363,10.37199973,5975,0.675334935,6.511135299,34868.90717
1704,Pu-05,9.89357222,1.725,5034,0.173659752,10.06723197,49804.24255
1704,Co-01,21.45430761,52.95000034,876,24.14464619,45.5989538,18793.97346
1704,Co-02,4.77882387,30.45,664,2.092238488,6.871062358,3173.13905
1704,Ga-01,4.258756542,51.47999757,1250,4.518564828,8.77732137,5323.445678
1704,Ga-02,7.46843527,38.29000028,1250,4.634036459,12.10247173,9335.544088
1704,Ga-03,6.101644511,44.4450025,1250,4.881425935,10.98307045,7627.055639
1704,Ga-04,2.800970667,12.84499717,1250,0.412810041,3.213780708,3501.213334
1704,Cr-01,1.755015352,43.91278761,1476,1.374067512,3.129082864,2590.402659
1704,Cr-02,1.947148628,50.80900253,1250,2.011194826,3.958343454,2433.935785
1704,Pd-01,1.54016153,0.353,3765,0.00545603,1.54561756,5798.708161
1704,Pd-02,5.871948588,46.20899969,3765,5.044280063,10.91622865,22107.88643
1705,Pu-01,2.614106005,73.61000197,3419,7.291563565,9.90566957,8937.62843
1705,Pu-02,12.1315168,51.12000197,1929.000047,12.68746292,24.81897972,23401.69647
1705,Pu-03,5.666292938,2.495,4095,0.144991548,5.811284486,23203.46958
1705,Pu-04,5.83384786,10.37999973,5975,0.675690014,6.509537874,34857.24097
1705,Pu-05,9.890262095,1.728,5034,0.173908874,10.06417097,49787.57939
1705,Co-01,21.44999393,53.00000034,876,24.18829136,45.63828528,18790.19468
1705,Co-02,4.777863023,30.5,664,2.096760032,6.874623054,3172.501047
1705,Ga-01,4.256467859,51.49999757,1250,4.519754091,8.77622195,5320.584824
1705,Ga-02,7.464877816,38.30000028,1250,4.633789688,12.0986675,9331.097271
1705,Ga-03,6.09925625,44.4500025,1250,4.880503471,10.97975972,7624.070313
1705,Ga-04,2.799465408,12.84999717,1250,0.412772477,3.212237885,3499.33176
1705,Cr-01,1.752701991,43.91378761,1476,1.372312012,3.125014003,2586.988139
1705,Cr-02,1.944582008,50.81000253,1250,2.008624148,3.953206157,2430.72751
1705,Pd-01,1.53985186,0.354,3765,0.005470441,1.545322301,5797.542252
1705,Pd-02,5.870767953,46.20999969,3765,5.043468743,10.9142367,22103.44134
1706,Pu-01,2.613231395,73.61100197,3419,7.289499249,9.902730643,8934.638138
1706,Pu-02,12.12745791,51.12200197,1929.000047,12.68423324,24.81169116,23393.86689
1706,Pu-03,5.664397148,2.5,4095,0.145240953,5.8096381,23195.70632
1706,Pu-04,5.831896011,10.38799973,5975,0.676044882,6.507940893,34845.57866
1706,Pu-05,9.886953077,1.731,5034,0.17415783,10.06111091,49770.92179
1706,Co-01,21.44568111,53.05000034,876,24.23202127,45.67770239,18786.41666
1706,Co-02,4.776902368,30.55,664,2.101286787,6.878189155,3171.863173
1706,Ga-01,4.254180406,51.51999757,1250,4.520943754,8.77512416,5317.725508
1706,Ga-02,7.461322057,38.31000028,1250,4.633542736,12.09486479,9326.652571
1706,Ga-03,6.096868924,44.4550025,1250,4.879581159,10.97645008,7621.086155
1706,Ga-04,2.797960957,12.85499717,1250,0.412734856,3.210695813,3497.451196
1706,Cr-01,1.750391679,43.91478761,1476,1.370558754,3.120950434,2583.578119
1706,Cr-02,1.942018771,50.81100253,1250,2.006056757,3.948075528,2427.523464
1706,Pd-01,1.539542252,0.355,3765,0.005484846,1.545027098,5796.376578
1706,Pd-02,5.869587555,46.21099969,3765,5.042657553,10.91224511,22098.99715
1707,Pu-01,2.612357077,73.61200197,3419,7.287435525,9.899792603,8931.648847
1707,Pu-02,12.12340039,51.12400197,1929.000047,12.68100439,24.80440478,23386.03993
1707,Pu-03,5.662501992,2.505,4095,0.145490205,5.807992196,23187.94566
1707,Pu-04,5.829944814,10.39599973,5975,0.676399541,6.506344356,34833.92026
1707,Pu-05,9.883645167,1.734,5034,0.174406618,10.05805178,49754.26977
1707,Co-01,21.44136917,53.10000034,876,24.27583622,45.71720539,18782.63939
1707,Co-02,4.775941907,30.6,664,2.105818766,6.881760674,3171.225427
1707,Ga-01,4.251894182,51.53999757,1250,4.522133818,8.774028,5314.867728
1707,Ga-02,7.457767992,38.32000028,1250,4.633295603,12.09106359,9322.20999
1707,Ga-03,6.094482532,44.4600025,1250,4.878659,10.97314153,7618.103165
1707,Ga-04,2.796457315,12.85999717,1250,0.412697177,3.209154492,3495.571644
1707,Cr-01,1.748084413,43.91578761,1476,1.368807736,3.116892149,2580.172594
1707,Cr-02,1.939458913,50.81200253,1250,2.003492646,3.94295156,2424.323642
1707,Pd-01,1.539232706,0.356,3765,0.005499246,1.544731952,5795.211137
1707,Pd-02,5.868407395,46.21199969,3765,5.041846492,10.91025389,22094.55384
1708,Pu-01,2.611483052,73.61300197,3419,7.285372396,9.896855448,8928.660556
1708,Pu-02,12.11934423,51.12600197,1929.000047,12.67777636,24.79712058,23378.21558
1708,Pu-03,5.66060747,2.51,4095,0.145739304,5.806346774,23180.18759
1708,Pu-04,5.82799427,10.40399973,5975,0.676753991,6.504748262,34822.26577
1708,Pu-05,9.880338363,1.737,5034,0.174655239,10.0549936,49737.62332
1708,Co-01,21.43705809,53.15000034,876,24.31973646,45.75679455,18778.86289
